S, 2650, 6340, 8521, 8146.060059, 277.275177
R, 2650, 2649, 14790, 7798.490234, 2350.587646
S, 2660, 6229, 8528, 8105.799805, 379.301361
R, 2660, 4486, 15451, 8254.690430, 2418.091309
S, 2670, 5585, 8601, 8127.540039, 390.938507
R, 2670, 4102, 21980, 8245.230469, 2721.425781
S, 2680, 6015, 8595, 8193.429688, 356.322815
R, 2680, 3495, 18537, 8415.129883, 2623.029785
S, 2690, 5962, 8602, 8145.729980, 462.492249
R, 2690, 2689, 14286, 8659.980469, 2466.614258
S, 2700, 6505, 8587, 8277.879883, 281.084778
R, 2700, 4102, 14788, 8322.269531, 2372.979004
S, 2710, 6218, 8642, 8246.719727, 421.281097
R, 2710, 3717, 17258, 8170.169922, 2678.226807
S, 2720, 6408, 8712, 8353.809570, 299.709290
R, 2720, 4059, 13013, 8316.290039, 2033.947876
S, 2730, 6382, 8748, 8358.000000, 366.513306
R, 2730, 3815, 15723, 8230.879883, 2484.396240
S, 2740, 6376, 8733, 8325.450195, 451.848480
R, 2740, 3757, 15708, 8557.089844, 2599.305664
S, 2750, 5722, 8758, 8313.730469, 557.413391
R, 2750, 3987, 18434, 8779.309570, 2468.994141
S, 2760, 6577, 8852, 8437.410156, 320.945251
R, 2760, 4493, 15669, 8422.059570, 2160.861084
S, 2770, 6445, 8853, 8517.709961, 320.164063
R, 2770, 3673, 15600, 8442.400391, 2396.813721
S, 2780, 6532, 8854, 8528.730469, 323.129364
R, 2780, 3897, 16430, 8057.890137, 2526.929932
S, 2790, 6185, 8881, 8490.849609, 502.044739
R, 2790, 4427, 14548, 8209.469727, 1940.348145
S, 2800, 6613, 8984, 8539.790039, 455.581055
R, 2800, 3855, 14676, 8144.479980, 2232.336426
S, 2810, 5855, 9098, 8571.219727, 507.685333
R, 2810, 4346, 15647, 8545.139648, 2522.700928
S, 2820, 6500, 9199, 8559.870117, 490.697021
R, 2820, 4242, 15017, 8837.839844, 2382.213135
S, 2830, 6708, 9099, 8721.410156, 262.581207
R, 2830, 4153, 20699, 9021.519531, 3013.926514
S, 2840, 6721, 9074, 8732.620117, 305.643402
R, 2840, 4418, 18055, 8980.179688, 2682.481934
S, 2850, 6649, 9153, 8672.599609, 508.165344
R, 2850, 3865, 17637, 8525.610352, 2911.482178
S, 2860, 5993, 9229, 8720.589844, 494.692596
R, 2860, 4723, 15992, 9250.129883, 2758.263428
S, 2870, 5981, 9160, 8761.969727, 456.200073
R, 2870, 3859, 16788, 8851.059570, 2824.907959
S, 2880, 6063, 9172, 8752.849609, 529.036621
R, 2880, 3797, 17016, 9096.490234, 2683.767822
S, 2890, 6093, 9343, 8683.849609, 606.428833
R, 2890, 3983, 21639, 9132.080078, 3128.387695
S, 2900, 6750, 9222, 8863.429688, 408.967194
R, 2900, 3708, 19152, 8918.299805, 2735.089111
S, 2910, 5994, 9441, 8830.839844, 533.107544
R, 2910, 3789, 13944, 8596.179688, 2465.294922
S, 2920, 6795, 9393, 8924.910156, 425.538147
R, 2920, 4225, 17506, 8785.179688, 2847.198242
S, 2930, 6875, 9392, 8933.740234, 467.201691
R, 2930, 3822, 18291, 9107.139648, 2588.304443
S, 2940, 6199, 9494, 8919.940430, 572.194641
R, 2940, 3909, 15988, 8956.169922, 2599.165283
S, 2950, 6560, 9472, 8981.070313, 510.129425
R, 2950, 4056, 16178, 8994.269531, 2578.482422
S, 2960, 6923, 9514, 9049.139648, 468.623108
R, 2960, 4486, 17633, 9359.179688, 2640.288574
S, 2970, 6144, 9518, 9080.219727, 517.789246
R, 2970, 4039, 15235, 8936.150391, 2481.301270
S, 2980, 7015, 9601, 9048.490234, 511.289032
R, 2980, 4529, 23944, 9457.639648, 3117.017090
S, 2990, 7068, 9527, 9135.120117, 480.962006
R, 2990, 4721, 18763, 9263.500000, 2818.031982
S, 3000, 6679, 9596, 9076.059570, 573.395752
R, 3000, 4033, 16989, 9352.750000, 3103.371582
S, 3010, 7032, 9597, 9170.240234, 451.253845
R, 3010, 4213, 18333, 8967.629883, 2688.465332
S, 3020, 6129, 9677, 9252.849609, 398.324127
R, 3020, 4065, 21125, 9716.500000, 3025.603271
S, 3030, 6183, 9713, 9299.379883, 399.987244
R, 3030, 4061, 20534, 9093.530273, 2740.346436
S, 3040, 7087, 9734, 9339.179688, 360.991364
R, 3040, 4214, 16836, 9431.330078, 2717.115479
S, 3050, 7115, 9778, 9313.900391, 405.082092
R, 3050, 4328, 18388, 9203.849609, 3039.419678
S, 3060, 6826, 9872, 9362.099609, 509.630157
R, 3060, 4732, 20792, 9624.820313, 3231.375244
S, 3070, 7215, 9818, 9362.259766, 408.896179
R, 3070, 4172, 18727, 9643.129883, 2831.729980
S, 3080, 7382, 9955, 9418.910156, 414.839081
R, 3080, 4593, 17483, 9335.780273, 2604.944336
S, 3090, 6889, 9948, 9459.019531, 455.409180
R, 3090, 4408, 18285, 10015.339844, 2989.110840
S, 3100, 6932, 10011, 9517.679688, 416.025665
R, 3100, 5168, 17141, 9485.259766, 2613.242920
S, 3110, 7253, 9996, 9582.610352, 393.846222
R, 3110, 4558, 18760, 9358.450195, 2716.986816
S, 3120, 6973, 9959, 9607.150391, 394.954895
R, 3120, 4289, 20518, 9465.049805, 3463.456055
S, 3130, 6504, 10096, 9595.500000, 448.842682
R, 3130, 4672, 15800, 9543.870117, 2581.202637
S, 3140, 7273, 10071, 9673.580078, 360.100647
R, 3140, 4648, 19683, 10185.169922, 3354.207275
S, 3150, 7296, 10105, 9656.389648, 411.663635
R, 3150, 4466, 22643, 9787.870117, 3190.759033
S, 3160, 7364, 10157, 9707.280273, 395.602936
R, 3160, 4271, 18318, 9858.730469, 3028.766357
S, 3170, 9373, 10257, 9839.030273, 170.279999
R, 3170, 4646, 24191, 10277.099609, 3392.958496
S, 3180, 7324, 10205, 9667.250000, 580.115051
R, 3180, 4430, 16054, 9586.440430, 2716.145752
S, 3190, 7637, 10220, 9839.730469, 376.786804
R, 3190, 4296, 21928, 9799.740234, 3420.140869
S, 3200, 7519, 10292, 9714.370117, 564.904602
R, 3200, 4611, 25265, 10128.940430, 3314.110107
S, 3210, 7508, 10370, 9808.400391, 470.762970
R, 3210, 4217, 18166, 9998.169922, 3163.932617
S, 3220, 7653, 10320, 9900.559570, 421.464355
R, 3220, 4055, 21389, 10048.690430, 3151.215088
S, 3230, 7414, 10328, 9900.969727, 505.448792
R, 3230, 4453, 17864, 10217.080078, 3062.429443
S, 3240, 8970, 10396, 10019.830078, 239.142639
R, 3240, 4503, 21232, 10455.250000, 3057.683350
S, 3250, 7651, 10431, 9938.099609, 432.499878
R, 3250, 4442, 24559, 10523.490234, 3601.401123
S, 3260, 7767, 10516, 10104.940430, 300.218109
R, 3260, 4202, 19542, 10252.219727, 3574.547607
S, 3270, 7588, 10527, 9989.740234, 492.587097
R, 3270, 4960, 17559, 10251.750000, 2931.815430
S, 3280, 7332, 10557, 10099.110352, 436.112488
R, 3280, 5102, 17602, 10024.950195, 2725.430908
S, 3290, 7737, 10532, 10183.940430, 343.996124
R, 3290, 4330, 22279, 10012.089844, 3226.726074
S, 3300, 7474, 10561, 10127.750000, 439.308472
R, 3300, 4859, 21925, 10771.429688, 3213.303467
S, 3310, 7656, 10622, 10159.179688, 494.889954
R, 3310, 4741, 18024, 10257.900391, 2909.111084
S, 3320, 7758, 10663, 10180.950195, 472.581329
R, 3320, 5178, 16943, 10283.019531, 2831.995361
S, 3330, 7835, 10652, 10164.150391, 646.713867
R, 3330, 4545, 19328, 10015.799805, 2807.612793
S, 3340, 7421, 10712, 10294.400391, 382.309570
R, 3340, 4876, 18831, 10315.419922, 3015.058105
S, 3350, 7492, 10682, 10286.570313, 530.531067
R, 3350, 3349, 20675, 10531.580078, 3581.270752
S, 3360, 7120, 10846, 10360.030273, 387.665741
R, 3360, 4817, 21046, 10969.980469, 3503.260254
S, 3370, 7960, 10773, 10334.290039, 456.466187
R, 3370, 4692, 18935, 10561.129883, 3074.303711
S, 3380, 8002, 10809, 10397.580078, 447.562866
R, 3380, 5331, 21275, 10568.620117, 3263.852539
S, 3390, 8006, 10861, 10471.669922, 334.390564
R, 3390, 5476, 22085, 10459.709961, 2980.471680
S, 3400, 7946, 10908, 10403.209961, 513.028748
R, 3400, 3399, 22391, 11137.620117, 3416.746094
S, 3410, 8136, 10931, 10520.730469, 320.284882
R, 3410, 4913, 22327, 10462.099609, 3260.500488
S, 3420, 8023, 11058, 10479.009766, 530.481201
R, 3420, 5306, 19796, 10784.580078, 3245.436279
S, 3430, 8069, 11051, 10468.080078, 542.442139
R, 3430, 4687, 21401, 10648.870117, 3361.024414
S, 3440, 8065, 11021, 10487.990234, 587.697937
R, 3440, 4756, 19794, 10506.009766, 3259.910156
S, 3450, 8080, 11107, 10588.139648, 380.024719
R, 3450, 5274, 24382, 10770.219727, 3471.655273
S, 3460, 7659, 11143, 10590.139648, 592.889709
R, 3460, 5257, 25420, 10655.370117, 3258.500244
S, 3470, 8169, 11202, 10671.330078, 443.145996
R, 3470, 5010, 23066, 10563.830078, 2891.635986
S, 3480, 8129, 11190, 10602.410156, 613.118958
R, 3480, 4682, 23808, 10739.959961, 3007.547119
S, 3490, 8147, 11326, 10661.360352, 690.561707
R, 3490, 3489, 19549, 10727.530273, 3356.261963
S, 3500, 8342, 11196, 10759.660156, 376.405792
R, 3500, 5165, 21266, 11135.480469, 3433.785400
S, 3510, 8253, 11255, 10739.660156, 505.271942
R, 3510, 5263, 19853, 11042.110352, 3282.556152
S, 3520, 8328, 11333, 10783.120117, 505.229187
R, 3520, 5051, 23537, 10939.500000, 3597.861084
S, 3530, 8395, 11469, 10833.530273, 425.616974
R, 3530, 4889, 19681, 10923.019531, 3158.340820
S, 3540, 8455, 11339, 10892.820313, 377.159973
R, 3540, 4840, 21439, 10911.669922, 3272.895264
S, 3550, 7468, 11434, 10841.500000, 688.184387
R, 3550, 5333, 18607, 10894.540039, 3232.594727
S, 3560, 8211, 11432, 10848.150391, 656.360474
R, 3560, 5127, 27682, 11004.940430, 3791.891113
S, 3570, 8462, 11418, 10996.269531, 351.021942
R, 3570, 5553, 18751, 10892.459961, 2981.926270
S, 3580, 7973, 11448, 11008.900391, 471.533875
R, 3580, 5057, 23270, 11193.500000, 3592.314697
S, 3590, 8460, 11517, 10995.400391, 498.335480
R, 3590, 5465, 20103, 11260.179688, 3279.763672
S, 3600, 8422, 11515, 11058.360352, 407.855774
R, 3600, 5313, 20642, 11447.080078, 3461.570313
S, 3610, 9953, 11651, 11117.519531, 335.749115
R, 3610, 4790, 21697, 11396.320313, 3360.254150
S, 3620, 8419, 11651, 11094.230469, 518.152771
R, 3620, 5332, 22220, 11121.450195, 3426.018311
S, 3630, 8568, 11688, 11152.459961, 504.647217
R, 3630, 5821, 24062, 11296.000000, 3457.261230
S, 3640, 8656, 11692, 11158.070313, 414.143585
R, 3640, 5638, 23398, 11730.860352, 3410.497314
S, 3650, 8169, 11752, 11153.370117, 605.923279
R, 3650, 4781, 22400, 11373.190430, 3309.599854
S, 3660, 8239, 11774, 11273.429688, 529.965149
R, 3660, 4922, 23835, 11676.009766, 4150.719727
S, 3670, 8631, 11789, 11214.879883, 532.027466
R, 3670, 4712, 19401, 11625.820313, 2900.319580
S, 3680, 10038, 11982, 11339.250000, 303.462402
R, 3680, 5807, 26908, 11417.980469, 3575.630127
S, 3690, 8551, 11784, 11315.160156, 547.019775
R, 3690, 4709, 21496, 11667.230469, 3690.867188
S, 3700, 8124, 11872, 11316.629883, 634.589722
R, 3700, 5123, 25609, 12087.400391, 3760.833984
S, 3710, 8332, 11922, 11371.650391, 555.754822
R, 3710, 5501, 23101, 11570.280273, 3377.808594
S, 3720, 7726, 11884, 11370.549805, 627.978638
R, 3720, 5748, 21469, 11546.139648, 3392.606445
S, 3730, 8773, 11948, 11454.360352, 469.166229
R, 3730, 5671, 23985, 11872.339844, 3736.860107
S, 3740, 8707, 12018, 11495.059570, 514.584778
R, 3740, 4824, 21041, 11443.089844, 3451.738037
S, 3750, 8774, 12046, 11487.280273, 594.043701
R, 3750, 4796, 26660, 11743.719727, 3523.074707
S, 3760, 8858, 12165, 11623.959961, 473.576630
R, 3760, 5216, 31723, 11828.660156, 3955.146484
S, 3770, 9047, 12100, 11632.919922, 425.175354
R, 3770, 5093, 21195, 11614.370117, 3615.666748
S, 3780, 8749, 12068, 11524.580078, 638.866211
R, 3780, 5421, 25051, 11156.549805, 3667.217529
S, 3790, 10088, 12150, 11745.589844, 267.610199
R, 3790, 5324, 21898, 11751.849609, 3534.316162
S, 3800, 8889, 12146, 11689.610352, 476.958923
R, 3800, 4886, 22878, 11618.360352, 3663.096924
S, 3810, 9059, 12240, 11710.610352, 520.712219
R, 3810, 5650, 24957, 12263.120117, 3958.025391
S, 3820, 8496, 12278, 11743.190430, 610.997986
R, 3820, 5720, 17557, 11394.309570, 2950.451660
S, 3830, 9128, 12361, 11800.910156, 413.288635
R, 3830, 5106, 22294, 11995.419922, 3325.221924
S, 3840, 9257, 12390, 11873.910156, 356.473846
R, 3840, 5139, 24688, 12083.469727, 3668.717285
S, 3850, 9056, 12470, 11878.129883, 412.211700
R, 3850, 5681, 19876, 11844.019531, 3169.272705
S, 3860, 9119, 12321, 11875.509766, 489.043762
R, 3860, 5216, 22750, 11854.980469, 3715.104004
S, 3870, 9109, 12420, 11912.969727, 504.729919
R, 3870, 5447, 18326, 11243.419922, 3011.496094
S, 3880, 9290, 12456, 11955.589844, 495.224670
R, 3880, 5301, 22284, 11991.839844, 3908.591797
S, 3890, 9368, 12625, 11981.950195, 497.889069
R, 3890, 5821, 19974, 11815.780273, 3178.798584
S, 3900, 9239, 12653, 11960.740234, 632.206482
R, 3900, 3899, 23346, 12261.719727, 4171.651855
S, 3910, 8183, 12485, 12023.650391, 678.309143
R, 3910, 5172, 22109, 12553.669922, 3691.303711
S, 3920, 7687, 12685, 12089.959961, 646.755066
R, 3920, 5020, 19290, 12012.719727, 3655.700928
S, 3930, 9160, 12731, 12132.730469, 536.062866
R, 3930, 6127, 25696, 12150.730469, 3861.639648
S, 3940, 8886, 12621, 12057.799805, 623.788330
R, 3940, 5827, 24717, 12252.980469, 3796.820557
S, 3950, 9160, 12750, 12115.179688, 664.750427
R, 3950, 5721, 24584, 12398.929688, 4236.387207
S, 3960, 9324, 12709, 12206.330078, 520.417175
R, 3960, 5093, 21264, 12198.509766, 3749.170410
S, 3970, 9170, 12783, 12193.639648, 586.187805
R, 3970, 5699, 24302, 12408.929688, 3824.962158
S, 3980, 9384, 12795, 12221.110352, 547.092102
R, 3980, 5378, 22949, 11527.809570, 3743.103271
S, 3990, 8481, 12832, 12257.860352, 586.688660
R, 3990, 5719, 20963, 11746.820313, 3678.574219
S, 4000, 9332, 12883, 12400.019531, 412.712524
R, 4000, 6101, 25754, 12285.759766, 3811.512451
S, 4010, 9444, 12960, 12378.910156, 591.384277
R, 4010, 5335, 27090, 12631.620117, 4548.478027
S, 4020, 9528, 12981, 12375.400391, 592.817993
R, 4020, 5158, 24894, 13009.530273, 4140.565430
S, 4030, 11504, 13063, 12557.330078, 260.256226
R, 4030, 5766, 22030, 12611.870117, 3542.132080
S, 4040, 9365, 12958, 12450.870117, 538.584534
R, 4040, 6424, 25444, 13090.620117, 3979.007080
S, 4050, 9092, 13095, 12451.400391, 658.522827
R, 4050, 5907, 25752, 12848.099609, 3660.465576
S, 4060, 9318, 13107, 12496.519531, 658.452454
R, 4060, 6482, 24265, 13286.099609, 3774.209961
S, 4070, 9496, 13153, 12543.780273, 664.427917
R, 4070, 5908, 23291, 12258.370117, 3964.096191
S, 4080, 9650, 13198, 12630.139648, 427.444092
R, 4080, 4079, 25774, 12250.540039, 3912.549561
S, 4090, 9475, 13213, 12549.450195, 681.941223
R, 4090, 6833, 25733, 12966.629883, 3798.780518
S, 4100, 11244, 13225, 12764.339844, 318.917480
R, 4100, 5535, 23638, 12205.330078, 4015.656982
S, 4110, 9758, 13344, 12647.530273, 564.363342
R, 4110, 5172, 31540, 12346.910156, 4328.778320
S, 4120, 9796, 13320, 12696.519531, 662.981018
R, 4120, 6273, 22039, 12483.070313, 3486.528809
S, 4130, 9567, 13294, 12739.379883, 554.047119
R, 4130, 5624, 25693, 12190.379883, 3523.130127
S, 4140, 9968, 13260, 12908.580078, 357.368683
R, 4140, 5723, 22408, 13156.290039, 3921.785400
S, 4150, 9898, 13387, 12825.969727, 457.336395
R, 4150, 6102, 24677, 13166.660156, 3894.912109
S, 4160, 9724, 13351, 12858.669922, 659.854431
R, 4160, 5702, 23112, 12768.330078, 3642.509521
S, 4170, 9952, 13505, 12926.459961, 480.359100
R, 4170, 5685, 26929, 12685.900391, 4321.767578
S, 4180, 9863, 13560, 12985.900391, 508.132904
R, 4180, 5830, 25909, 12892.809570, 3724.962891
S, 4190, 8827, 13425, 12920.540039, 613.694641
R, 4190, 7044, 24047, 13133.820313, 4205.388672
S, 4200, 11793, 13594, 13065.309570, 313.722534
R, 4200, 6601, 26955, 12564.790039, 3483.633057
S, 4210, 8816, 13674, 12958.440430, 727.410217
R, 4210, 6189, 27635, 12973.459961, 3785.476563
S, 4220, 9814, 13656, 13035.849609, 599.507263
R, 4220, 6034, 23631, 13229.639648, 3832.604736
S, 4230, 9771, 13659, 13135.169922, 480.132416
R, 4230, 5969, 27944, 13398.160156, 4206.375000
S, 4240, 10123, 13853, 13189.160156, 448.024963
R, 4240, 4239, 21973, 13183.809570, 3888.863770
S, 4250, 10136, 13831, 13181.070313, 520.854492
R, 4250, 6489, 28015, 13809.129883, 3894.050293
S, 4260, 10177, 13640, 13102.500000, 601.037231
R, 4260, 6047, 25961, 12986.339844, 4334.968750
S, 4270, 10011, 13750, 13204.129883, 563.526428
R, 4270, 5678, 22118, 12941.969727, 3706.251465
S, 4280, 11929, 13808, 13310.980469, 349.889923
R, 4280, 6016, 24453, 12552.980469, 3576.258545
S, 4290, 10202, 13882, 13307.639648, 525.226624
R, 4290, 6117, 28652, 14148.349609, 4742.295898
S, 4300, 10188, 13829, 13155.959961, 765.755493
R, 4300, 5918, 26297, 13374.190430, 3974.958496
S, 4310, 10104, 13851, 13341.110352, 587.025208
R, 4310, 5512, 27196, 13100.099609, 4107.803223
S, 4320, 10113, 13938, 13438.110352, 452.095306
R, 4320, 6154, 24865, 13564.780273, 4158.799805
S, 4330, 10139, 13926, 13414.650391, 531.250305
R, 4330, 6688, 24153, 12746.769531, 3643.202148
S, 4340, 10377, 14023, 13457.339844, 546.395752
R, 4340, 6263, 28986, 13693.320313, 4039.604248
S, 4350, 10473, 13939, 13513.139648, 430.089355
R, 4350, 5743, 23782, 13710.580078, 3862.493652
S, 4360, 10366, 13991, 13504.660156, 573.573059
R, 4360, 5807, 30992, 14068.019531, 4588.864258
S, 4370, 10286, 14009, 13551.160156, 545.932617
R, 4370, 6044, 24110, 12910.809570, 3713.259033
S, 4380, 12357, 14111, 13666.429688, 314.037567
R, 4380, 6549, 24476, 14086.740234, 4187.540039
S, 4390, 10428, 14327, 13523.629883, 658.928528
R, 4390, 5844, 27018, 13915.780273, 4391.107910
S, 4400, 10373, 14213, 13595.549805, 586.066101
R, 4400, 6840, 26553, 13306.589844, 3775.492920
S, 4410, 10434, 14241, 13569.849609, 678.160461
R, 4410, 5763, 31059, 13243.959961, 4234.451660
S, 4420, 10299, 14224, 13550.799805, 789.734558
R, 4420, 6674, 24995, 14193.990234, 3596.278320
S, 4430, 10372, 14271, 13681.360352, 687.309937
R, 4430, 6628, 27051, 13967.269531, 4145.137695
S, 4440, 12398, 14477, 13851.509766, 310.324371
R, 4440, 5692, 25166, 13763.450195, 4451.438965
S, 4450, 9221, 14313, 13673.599609, 849.622131
R, 4450, 6228, 22629, 13794.330078, 3367.452637
S, 4460, 10632, 14377, 13864.879883, 540.741943
R, 4460, 6086, 29947, 13624.849609, 3868.045654
S, 4470, 9400, 14437, 13747.690430, 804.348083
R, 4470, 5782, 28841, 14508.700195, 4191.702637
S, 4480, 10623, 14384, 13882.019531, 491.656128
R, 4480, 6598, 24574, 13914.440430, 4122.645020
S, 4490, 10652, 14595, 13939.900391, 471.483948
R, 4490, 6538, 24383, 13531.440430, 3768.831055
S, 4500, 10521, 14484, 13938.379883, 642.120117
R, 4500, 7231, 31249, 14422.969727, 4361.877441
S, 4510, 12650, 14555, 14084.290039, 304.351929
R, 4510, 6950, 23371, 13599.040039, 3632.808105
S, 4520, 10740, 14526, 14039.740234, 454.715454
R, 4520, 7372, 32112, 14579.750000, 4486.333984
S, 4530, 10098, 14537, 14081.709961, 483.525146
R, 4530, 5979, 28653, 14398.049805, 4629.312012
S, 4540, 9551, 14704, 14108.889648, 565.558899
R, 4540, 6419, 28582, 14414.129883, 4994.143555
S, 4550, 10890, 14638, 14113.809570, 477.991028
R, 4550, 6227, 24831, 14411.669922, 4139.687988
S, 4560, 10960, 14697, 14164.980469, 429.921295
R, 4560, 7526, 30987, 14829.280273, 4815.272461
S, 4570, 10895, 14651, 14073.750000, 794.295227
R, 4570, 6256, 25563, 14188.120117, 4402.687988
S, 4580, 10834, 14828, 14231.440430, 524.693542
R, 4580, 6970, 22182, 14016.059570, 4048.277832
S, 4590, 11048, 14753, 14260.269531, 488.533417
R, 4590, 6846, 29838, 14675.589844, 4652.408203
S, 4600, 10545, 14893, 14202.690430, 650.624756
R, 4600, 7068, 24728, 14074.769531, 4111.636230
S, 4610, 10404, 14910, 14207.459961, 708.226990
R, 4610, 5982, 28266, 14052.830078, 4573.171875
S, 4620, 12899, 14878, 14367.480469, 347.702423
R, 4620, 7435, 25042, 14696.429688, 4523.109863
S, 4630, 11017, 15057, 14364.450195, 517.913696
R, 4630, 6362, 27561, 14458.400391, 4021.637695
S, 4640, 10963, 15011, 14360.769531, 681.887451
R, 4640, 6031, 30507, 15051.219727, 5070.370605
S, 4650, 11082, 14990, 14365.040039, 640.219238
R, 4650, 7215, 27888, 14235.089844, 4460.325684
S, 4660, 10990, 14990, 14390.599609, 685.217407
R, 4660, 4659, 29727, 14281.639648, 4765.465820
S, 4670, 11115, 15038, 14523.639648, 480.136810
R, 4670, 6771, 25496, 13737.490234, 3960.612305
S, 4680, 11131, 15177, 14458.730469, 630.042236
R, 4680, 7200, 29990, 15209.610352, 4506.639648
S, 4690, 13269, 15087, 14615.299805, 301.893402
R, 4690, 6016, 25479, 14727.070313, 4078.288818
S, 4700, 11156, 15264, 14483.839844, 785.192566
R, 4700, 7248, 29179, 13814.709961, 4473.669922
S, 4710, 10025, 15250, 14604.870117, 700.543274
R, 4710, 7494, 29102, 14550.110352, 4439.731445
S, 4720, 11128, 15376, 14602.990234, 701.156311
R, 4720, 6261, 29085, 14520.169922, 5077.082031
S, 4730, 11173, 15379, 14589.519531, 836.975403
R, 4730, 6686, 25398, 14281.429688, 4360.027344
S, 4740, 10446, 15300, 14640.299805, 696.360291
R, 4740, 6372, 31419, 15203.650391, 4458.664063
S, 4750, 11210, 15374, 14717.809570, 612.210327
R, 4750, 6444, 28852, 15234.370117, 4530.334961
S, 4760, 13117, 15511, 14847.669922, 426.269745
R, 4760, 7248, 27268, 14235.360352, 4165.099121
S, 4770, 11094, 15381, 14714.469727, 846.884094
R, 4770, 6741, 31114, 14790.730469, 4575.711914
S, 4780, 10712, 15367, 14756.049805, 830.384338
R, 4780, 6670, 27232, 14969.570313, 4400.255859
S, 4790, 11305, 15445, 14873.049805, 618.648132
R, 4790, 7002, 34188, 14779.919922, 4838.981445
S, 4800, 11397, 15393, 14811.009766, 685.604614
R, 4800, 7137, 27809, 15184.070313, 4751.445313
S, 4810, 10177, 15560, 14863.559570, 740.694885
R, 4810, 7183, 25385, 14340.389648, 3895.838867
S, 4820, 11537, 15492, 14992.709961, 499.031097
R, 4820, 7508, 30688, 15717.860352, 5150.158203
S, 4830, 11409, 15715, 15003.000000, 545.152283
R, 4830, 7041, 30210, 15712.429688, 4697.802246
S, 4840, 11452, 15618, 14957.190430, 680.992249
R, 4840, 7282, 26144, 14933.549805, 4175.136230
S, 4850, 11296, 15654, 15062.309570, 553.402588
R, 4850, 6701, 27602, 14090.790039, 4322.201660
S, 4860, 11490, 15660, 15056.919922, 703.348022
R, 4860, 7653, 28883, 15257.389648, 4484.936035
S, 4870, 11687, 15699, 15172.910156, 460.674927
R, 4870, 6565, 27708, 15217.250000, 4487.000488
S, 4880, 11711, 15773, 15178.379883, 586.556152
R, 4880, 7794, 31592, 15173.440430, 4211.046387
S, 4890, 10286, 15781, 15122.870117, 732.655029
R, 4890, 7667, 27953, 14945.799805, 4394.062988
S, 4900, 11549, 15810, 15195.160156, 629.491699
R, 4900, 7567, 26281, 16040.089844, 4264.014648
S, 4910, 11851, 15881, 15271.929688, 524.308716
R, 4910, 7047, 29813, 15074.120117, 4595.135742
S, 4920, 10401, 15853, 15280.190430, 640.015991
R, 4920, 7083, 27403, 14875.139648, 4493.265625
S, 4930, 11018, 15911, 15308.000000, 688.813477
R, 4930, 6919, 37638, 14938.429688, 4676.838867
S, 4940, 11490, 16158, 15331.059570, 805.811646
R, 4940, 7374, 32215, 15710.379883, 4570.072754
S, 4950, 11158, 15943, 15399.230469, 658.486877
R, 4950, 6518, 34589, 15015.669922, 5144.657227
S, 4960, 11891, 16056, 15292.169922, 756.678955
R, 4960, 6824, 29347, 15934.900391, 5165.185547
S, 4970, 11845, 16023, 15426.480469, 710.811035
R, 4970, 7177, 26759, 14943.269531, 4183.794434
S, 4980, 11730, 16065, 15576.379883, 460.110596
R, 4980, 6492, 26399, 15306.099609, 4123.297852
S, 4990, 11934, 16128, 15551.080078, 519.942688
R, 4990, 7251, 28225, 15893.669922, 4446.531250
S, 5000, 11921, 16166, 15599.889648, 538.920166
R, 5000, 7930, 32784, 15615.519531, 4695.548340
S, 5010, 12086, 16208, 15649.790039, 482.269348
R, 5010, 6584, 30362, 15643.980469, 5039.417969
S, 5020, 12048, 16363, 15703.110352, 491.924072
R, 5020, 6581, 24907, 15369.230469, 4280.547852
S, 5030, 11932, 16316, 15600.950195, 737.054260
R, 5030, 7833, 30036, 16231.620117, 5015.583496
S, 5040, 11871, 16311, 15695.000000, 538.099426
R, 5040, 6894, 28599, 16001.080078, 5337.294922
S, 5050, 12077, 16414, 15746.910156, 644.773254
R, 5050, 7246, 36925, 15573.820313, 5417.694824
S, 5060, 12090, 16372, 15840.160156, 469.568115
R, 5060, 7604, 31533, 15834.070313, 4921.994141
S, 5070, 12175, 16418, 15791.620117, 573.729980
R, 5070, 6658, 28630, 15927.419922, 4960.037109
S, 5080, 14290, 16405, 15894.200195, 385.206635
R, 5080, 7982, 31516, 16229.450195, 5046.226563
S, 5090, 12252, 16475, 15950.009766, 509.592468
R, 5090, 7823, 35038, 15025.879883, 4418.643066
S, 5100, 11951, 16453, 15843.769531, 660.126526
R, 5100, 7576, 31010, 15510.209961, 4923.726563
S, 5110, 12098, 16615, 15885.469727, 838.596191
R, 5110, 7125, 29657, 16095.919922, 4666.533203
S, 5120, 14181, 16551, 16007.280273, 410.641266
R, 5120, 9724, 28266, 16056.759766, 4366.360840
S, 5130, 12362, 16637, 15955.059570, 566.386902
R, 5130, 7358, 36316, 16785.800781, 5837.185059
S, 5140, 12403, 16581, 15998.019531, 624.777649
R, 5140, 6699, 32771, 15776.209961, 5044.902344
S, 5150, 12239, 16641, 16026.440430, 749.126953
R, 5150, 7409, 34453, 17106.800781, 5300.676758
S, 5160, 14542, 16745, 16191.700195, 337.563019
R, 5160, 7735, 36151, 17696.289063, 5538.303711
S, 5170, 12388, 16810, 16081.259766, 659.936646
R, 5170, 8563, 30685, 16433.960938, 4909.125977
S, 5180, 12431, 16879, 16217.509766, 509.753876
R, 5180, 8769, 30137, 16463.199219, 4741.132324
S, 5190, 12235, 16901, 16171.450195, 738.066772
